1,2739_2024,28 Mei 2024,5TAN/SPP/96/III/2024,OPEX,CV Multi Indah Lestari,,,,,,,"Permintaan pembayaran atas Pekerjaan sewa Bulldozer D3 untuk Pekerjaan Pembuatan Pasar Pikul di Afdeling III, IV, dan V Kebun Ngabang sesuai Perjanjian No. 13.01/SP/Ngaba/119/X/2022 tgl. 28 Okt 2022",255.435.880,KEUANGAN,30/05/2024,31/05/2024,,255.435.880,255.435.880,0,,,0,0,,,255.435.880,,,,,,,,,,,,,,255.435.880,26/07/2024,255.435.880,0,0,Pemeliharaan Tanaman Menghasilkan,23/07/2024,0,0,0,0,0,0,0,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  255.435.880 ,  - ,  - ,  - ,  - ,  - ,  255.435.880 ,  255.435.880 ,  - ,0,0,0,0,0,0,0,0,0,0,0,0,  - ,  255.435.880 ,0
1,1644_2024,15 Mar 2024,5TAN/SPP/83/III/2024,OPEX,CV Kita Bangun Persada, No. 13.01/SP/GUNME/067/V/2022,24/05/2022,,,,,Permintaan pembayaran atas Pengembalian Uang Jaminan Pemeliharaan Pekerjaan Sewa Vibrator Roller Kebun Gunung Meliau Kontrak No. 13.01/SP/GUNME/067/V/2022 tgl. 24 Mei 2022,5.165.000,KEUANGAN,19/03/2024,02/04/2024,,5.165.000,5.165.000,0,Retensi,,0,0,,0,,,,,,,,,,,,,,,5.165.000,09/08/2024,5.165.000,0,0,Pemeliharaan Tanaman Menghasilkan,23/07/2024,0,0,0,0,0,0,0,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  5.165.000 ,  - ,  - ,  - ,  - ,  5.165.000 ,  5.165.000 ,  - ,0,0,0,0,0,0,0,0,0,0,0,0,  - ,  5.165.000 ,0
1,0085_2024,8 Des 2023,5TAN/SPP/434/XII/2023,OPEX,PT Prakarsa Karya Sejati,13.01/SP/Gunme/282/VII/2023,31/07/2023,,29 September 2023,30/09/2023,,Permintaan pembayaran atas Sewa Excavator Mini PC 45 untuk Pekerjaan perbaikan Jalan dan Parit di Afdeling IV Kebun Gunung Meliau SP No. 13.01/SP/Gunme/282/VII/2023,198.571.774,KEUANGAN,04/01/2024,02/05/2024,,198.571.774,198.571.774,0,4100234284,5201036903,0,0,,0,,31 Des 2023,,,,,,,,,,,,,198.571.774,09/08/2024,198.571.774,0,0,Pemeliharaan Tanaman Menghasilkan,23/07/2024,0,0,0,0,0,0,0,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  198.571.774 ,  - ,  - ,  - ,  - ,  198.571.774 ,  198.571.774 ,  - ,0,0,0,0,0,0,0,0,0,0,0,0,  - ,  198.571.774 ,0
1,3273_2024,28 Mar 2024,5TAN/SPP/98/III/2024,OPEX,CV Best Konstruksi Mandiri,,,,,,,Permintaan pembayaran atas Sewa Excavator Mini PC 50 untuk Pekerjaan Perbaikan Jalan Koleksi di Afdeling V Kebun Tajati SP No. 13.01/SP/TAJAT/2024/II/2023 tgl. 27 Februari 2023,82.004.993,KEUANGAN,26/06/2024,26/06/2024,,82.004.993,82.004.993,0,,,0,0,,,82.004.993,,,,,,,,,,,,,,82.004.993,26/07/2024,82.004.993,0,0,Pemeliharaan Tanaman Menghasilkan,23/07/2024,0,0,0,0,0,0,0,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  82.004.993 ,  - ,  - ,  - ,  - ,  - ,  82.004.993 ,  82.004.993 ,  - ,0,0,0,0,0,0,0,0,0,0,0,0,  - ,  82.004.993 ,0
1,0778_2024,2 Feb 2024,5TAN/SPP/20/II/2024,OPEX,PT Biodivesitas Bioteknologi,13.01/X/90/X/2023,31/10/2023 dan  7/12/2023,,,07/02/2024,,Permintaan pembayaran atas Uji Analisa Hayati Majemuk Bionensis Kebun PTPN XIII sesuai Surat No. 13.01/X/90/X/2023 tgl. 31 Oktober 2023 dan Invoice No. 1178/INV/PTBBI/Mark/XII/2023 tgl. 7 Desember 2023,5.035.800,KEUANGAN,02/02/2024,02/02/2024,,5.035.800,5.035.800,0,Dok. Tidak ada PO & Miro,,0,0,,0,,,,,,,,,,,,,,,5.035.800,09/08/2024,5.035.800,0,0,Pemeliharaan Tanaman Menghasilkan,23/07/2024,0,0,0,0,0,0,0,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  5.035.800 ,  - ,  - ,  - ,  - ,  5.035.800 ,  5.035.800 ,  - ,0,0,0,0,0,0,0,0,0,0,0,0,  - ,  5.035.800 ,0
1,3304_2024,25 Jun 2024,5TEP/SPP/320/VI/2024,OPEX,Koperasi Karyawan Sejahtera PTPN XIII,,KKS/SP/24/VIII/2020,TANGGAL TIDAK TERLAMPIR,,,,Pembayaran sewa Kendaraan Quick Truck Koperasi Karyawan Sejahtera PTPN XIII sebanyak 42 unit periode bulan Mei 2024,249.570.420,KEUANGAN,27/06/2024,28/06/2024,,249.570.420,249.570.420,0,4100249007 s.d 4100249043,5201135091 s.d 5201140434,0,0,,,0,6 Jun 2024,,,,,,,,,,,,,249.570.420,12/09/2024,249.570.420,0,0,Pengangkutan,23/07/2024,0,0,0,0,0,0,0,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  249.570.420 ,  - ,  - ,  - ,  249.570.420 ,  249.570.420 ,  - ,0,0,0,0,0,0,0,0,0,0,0,0,  - ,  249.570.420 ,0
1,3735_2024,10 Jul 2024,5TEP/SPP/338/VII/2024,OPEX,Koperasi Karyawan Sejahtera PTPN XIII,,KKS/SP/09/X/2019,17/10/2019,,,,Pembayaran sewa Kendaraan Truck Koperasi Karyawan Sejahtera PTPN XIII sebanyak 48 unit periode bulan Juni 2024,412.238.607,KEUANGAN,18/07/2024,19/07/2024,,412.238.607,412.238.607,0,4100251741 s.d 4100251792,5201157140 s.d 5201160161,0,0,,,0,12 Jul 2024,,,,,,,,,,,,,412.238.607,27/09/2024,412.238.607,0,0,Pengangkutan,23/07/2024,0,0,0,0,0,0,0,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  412.238.607 ,  - ,  - ,  - ,  412.238.607 ,  412.238.607 ,  - ,0,0,0,0,0,0,0,0,0,0,0,0,  - ,  412.238.607 ,0
1,3305_2024,14 Jun 2024,5TEP/SPP/293/VI/2024,OPEX,Koperasi Karyawan Sejahtera PTPN XIII,KKS/SP/33/XII/2020,15/12/2020,,,,,Pembayaran sewa Kendaraan Truck Koperasi Karyawan Sejahtera PTPN XIII sebanyak 48 unit periode bulan Mei 2024,496.257.782,KEUANGAN,27/06/2024,28/06/2024,,496.257.782,496.257.782,0,4100249779 s.d 4100249828,5201140540 sd 5201140432,0,0,,,0,20 Jun 2024,,,,,,,,,,,,,496.257.782,22/10/2024,496.257.782,0,0,Pengangkutan,23/07/2024,0,0,0,0,0,0,0,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  496.257.782 ,  - ,  - ,  496.257.782 ,  496.257.782 ,  - ,0,0,0,0,0,0,0,0,0,0,0,0,  - ,  496.257.782 ,0
1,1418_2024,27 Feb 2024,5TEP/SPP/100/II/2024,OPEX,Koperasi Karyawan Sejahtera PTPN XIII,5TEP/15/06/OPL/2024,13/03/2024,,5PLP/BAPBM/916/IV/2024,,,Pembayaran sewa Kendaraan Truck Koperasi Karyawan Sejahtera PTPN XIII sebanyak 85 unit periode bulan Februari 2024,894.143.812,KEUANGAN,07/03/2024,22/03/2024,,894.143.812,894.143.812,0,4100240385 s.d 4100240406,5201074162 s.d 5201073649,0,0,,,0,7 Mar 2024,,,,,,,,,,,,,894.143.812,09/08/2024,894.143.812,0,0,Pengangkutan,23/07/2024,0,0,0,0,0,0,0,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  894.143.812 ,  - ,  - ,  - ,  - ,  894.143.812 ,  894.143.812 ,  - ,0,0,0,0,0,0,0,0,0,0,0,0,  - ,  894.143.812 ,0
1,2491_2024,30 Apr 2024,5TEP/SPP/227/IV/2024,OPEX,Koperasi Karyawan Sejahtera PTPN XIII,KKS//SP/08/X/2019,,,,16/04/2024,,Pembayaran sewa Kendaraan Truck Koperasi Karyawan Sejahtera sebanyak 85 unit periode bulan April 2024,781.281.234,KEUANGAN,13/05/2024,22/05/2024,,781.281.234,781.281.234,0,4100246304 s.d 353,5201119041 s.d 4755,0,0,,,0,20 Mei 2024,,,,,,,,,,,,,781.281.234,12/09/2024,781.281.234,0,0,Pengangkutan,23/07/2024,0,0,0,0,0,0,0,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  781.281.234 ,  - ,  - ,  - ,  781.281.234 ,  781.281.234 ,  - ,0,0,0,0,0,0,0,0,0,0,0,0,  - ,  781.281.234 ,0
1,3736_2024,10 Jul 2024,5TEP/SPP/340/VII/2024,OPEX,Koperasi Karyawan Sejahtera PTPN XIII,PTPNXIII/KKS/97/IX/2022,,,,,,Pembayaran sewa Quick Truck Koperasi Karyawan Sejahtera PTPN XIII sebanyak 41 unit periode bulan Juni 2024,232.122.433,KEUANGAN,18/07/2024,19/07/2024,,232.122.433,232.122.433,0,4100251644 sd 4100251656,5201156714 s.d 5201160167,0,0,,,0,11 Juli 2024,,,,,,,,,,,,,232.122.433,27/09/2024,232.122.433,0,0,Pengangkutan,23/07/2024,0,0,0,0,0,0,0,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  232.122.433 ,  - ,  - ,  - ,  232.122.433 ,  232.122.433 ,  - ,0,0,0,0,0,0,0,0,0,0,0,0,  - ,  232.122.433 ,0
1,2495_2024,30 Apr 2024,5TEP/SPP/223/IV/2024,OPEX,Koperasi Karyawan Sejahtera PTPN XIII,PTPNXIII/KKS/97/IX/2022,,,,16/04/2024,,Pembayaran sewa Quick Truck Koperasi Karyawan Sejahtera PTPN XIII sebanyak 45 unit periode bulan April 2024,249.528.396,KEUANGAN,13/05/2024,21/05/2024,,249.528.396,249.528.396,0,4100246413 s.d 429,5201118712 s.d 4758,0,0,,,0,20 Mei 2024,,,,,,,,,,,,,249.528.396,09/08/2024,249.528.396,0,0,Pengangkutan,23/07/2024,0,0,0,0,0,0,0,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  249.528.396 ,  - ,  - ,  - ,  - ,  249.528.396 ,  249.528.396 ,  - ,0,0,0,0,0,0,0,0,0,0,0,0,  - ,  249.528.396 ,0
1,3803_2024,22 Jul 2024,5TEP/SPP/358/VII/2024,CAPEX,CV Tehnik Agung Perkasa,5TEP/SP/Sawit/01/III/2024,25/03/2024,,,31/05/2024,,Pembayaran General Overhoul Turbin No. 3 Merk Elliot Kap 1276 KVA di Pabrik Rimba Belian Kalbar Kontrak No. 5TEP/SP/Sawit/01/III/2024,318.512.600,KEUANGAN,23/07/2024,25/07/2024,,318.512.600,318.512.600,0,4100253031,5201164108,0,0,,,0,23 Jul 2024,,,,,,,,,,,,,318.512.600,11/10/2024,318.512.600,0,0,Pekerjaan Pembangunan Mesin dan Instalasi,23/07/2024,0,0,0,0,0,0,0,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  318.512.600 ,  - ,  - ,  318.512.600 ,  318.512.600 ,  - ,0,0,0,0,0,0,0,0,0,0,0,0,  - ,  318.512.600 ,0
1,3802_2024,22 Jul 2024,5TEP/SPP/357/VII/2024,CAPEX,CV Putra Agung,5TEP/SP/SAWIT/06/VI/2024,07/06/2024,,10 Juli 2024,11/07/2024,,Pembayaran rampung atas Penggantian Bottom Cross Conpeyor Uk. 600 x 13.000 mm Komplit Gear Motor di Pabrik Parindu Kalbar Kontrak No. 5TEP/SP/Sawit/06/VI/2024,422.796.420,KEUANGAN,23/07/2024,25/07/2024,,422.796.420,422.796.420,0,4100253028,5201171755,0,0,,,0,30 Jun 2024,422.796.420,29/08/2024,,,,,,,,,,,,,422.796.420,0,0,Pekerjaan Pembangunan Mesin dan Instalasi,23/07/2024,0,0,0,0,0,0,0,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  422.796.420 ,  - ,  - ,  - ,  - ,  422.796.420 ,  422.796.420 ,  - ,0,0,0,0,0,0,0,0,0,0,0,0,  - ,  422.796.420 ,0
1,2493_2024,30 Apr 2024,5TEP/SPP/225/IV/2024,OPEX,Koperasi Karyawan Sejahtera PTPN XIII,KKS/SP/22.B/VIII/2012,,,,16/04/2024,,Pembayaran sewa Alat Berat Koperasi Karyawan Sejahtera PTPN XIII sebanyak 17 unit periode bulan April 2024,290.248.333,KEUANGAN,13/05/2024,23/05/2024,,290.248.333,290.248.333,0,4100246436 s.d 503,5201114771 s.d 20635,0,0,,,0,14 Mei 2024,290.248.333,03/09/2024,,,,,,,,,,,,,290.248.333,0,0,Pengolahan,23/07/2024,0,0,0,0,0,0,0,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  290.248.333 ,  - ,  - ,  - ,  290.248.333 ,  290.248.333 ,  - ,0,0,0,0,0,0,0,0,0,0,0,0,  - ,  290.248.333 ,0
1,3732_2024,10 Jul 2024,5TEP/SPP/341/VII/2024,OPEX,Koperasi Karyawan Sejahtera PTPN XIII,KKS/SP/22.B/VIII/2012  ,,,,,,Pembayaran sewa Alat Berat Koperasi Karyawan Sejahtera PTPN XIII sebanyak 18 unit periode bulan Juni 2024,340.430.106,KEUANGAN,18/07/2024,19/07/2024,,340.430.106,340.430.106,0,4100251533 s.d 4100251547,52011555577 s.d 5201157093,0,0,,,0,9 Jul 2024,340.430.106,03/09/2024,,,,,,,,,,,,,340.430.106,0,0,Pengolahan,23/07/2024,0,0,0,0,0,0,0,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  340.430.106 ,  - ,  - ,  - ,  340.430.106 ,  340.430.106 ,  - ,0,0,0,0,0,0,0,0,0,0,0,0,  - ,  340.430.106 ,0
1,3300_2024,25 Jun 2024,5TEP/SPP/325/VI/2024,OPEX,Koperasi Karyawan Sejahtera PTPN XIII,KKS/SP/22.B/VIII/2012  KKS/SP/21/XII/2013,TANGGAL TIDAK TERLAMPIR,,,,,Pembayaran sewa Alat Berat Koperasi Karyawan Sejahtera PTPN XIII sebanyak 18 unit periode bulan Mei 2024,391.576.660,KEUANGAN,27/06/2024,28/06/2024,,391.576.660,391.576.660,0,4100249054 s.d 4100249066,5201136040 s.d 5201134923 ,0,0,,,0,11 Jun 2024,391.576.660,03/09/2024,,,,,,,,,,,,,391.576.660,0,0,Pengolahan,23/07/2024,0,0,0,0,0,0,0,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  391.576.660 ,  - ,  - ,  - ,  391.576.660 ,  391.576.660 ,  - ,0,0,0,0,0,0,0,0,0,0,0,0,  - ,  391.576.660 ,0
1,1421_2024,27 Feb 2024,5TEP/SPP/96/II/2024,OPEX,Koperasi Karyawan Sejahtera PTPN XIII,KKS/SP/22/VIII/2015,TANGGAL TIDAK TERLAMPIR,,,28/02/2024,,Pembayaran sewa Genset Koperasi Karyawan Sejahtera PTPN XIII sebanyak 6 unit periode bulan Februari 2023,53.037.270,KEUANGAN,07/03/2024,15/03/2024,,53.037.270,53.037.270,0,4100240225 s.d 0231,5201077571 s.d 4540,0,0,,,0,15 Mar 2024,,,,,,,,,,,,,53.037.270,03/09/2024,53.037.270,0,0,"Utilities (Air, Listrik, ATK, Brg Umum, Sewa Kantor)",23/07/2024,0,0,0,0,0,0,0,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  53.037.270 ,  - ,  - ,  - ,  53.037.270 ,  53.037.270 ,  - ,0,0,0,0,0,0,0,0,0,0,0,0,  - ,  53.037.270 ,0
1,3734_2024,10 Jul 2024,5TEP/SPP/342/VII/2024,OPEX,Koperasi Karyawan Sejahtera PTPN XIII,KKS/SP/12/VIII/2015,TANGGAL TIDAK TERLAMPIR,,,30/06/2024,,Pembayaran sewa Genset Koperasi Karyawan Sejahtera PTPN XIII sebanyak 6 unit periode bulan Juni 2024,53.037.270,KEUANGAN,18/07/2024,19/07/2024,,53.037.270,53.037.270,0,4100251549 s.d 4100251554,5201159591 s.d 5201160303,0,0,,,0,16 Jul 2024,,,,,,,,,,,,,53.037.270,03/09/2024,53.037.270,0,0,"Utilities (Air, Listrik, ATK, Brg Umum, Sewa Kantor)",23/07/2024,0,0,0,0,0,0,0,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  53.037.270 ,  - ,  - ,  - ,  53.037.270 ,  53.037.270 ,  - ,0,0,0,0,0,0,0,0,0,0,0,0,  - ,  53.037.270 ,0
1,3299_2024,25 Jun 2024,5TEP/SPP/322/VI/2024,OPEX,Koperasi Karyawan Sejahtera PTPN XIII,KKS/SP/22/VIII/2015,,,,20/05/2024,,Pembayaran sewa Genset Koperasi Karyawan Sejahtera PTPN XIII sebanyak 6 unit periode bulan Mei 2024,53.037.270,KEUANGAN,27/06/2024,27/06/2024,,53.037.270,53.037.270,0,4100248995 s.d 999,5201145558 s.d 0655,0,0,,,0,26 Jun 2024,,,,,,,,,,,,,53.037.270,03/09/2024,53.037.270,0,0,"Utilities (Air, Listrik, ATK, Brg Umum, Sewa Kantor)",23/07/2024,0,0,0,0,0,0,0,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  53.037.270 ,  - ,  - ,  - ,  53.037.270 ,  53.037.270 ,  - ,0,0,0,0,0,0,0,0,0,0,0,0,  - ,  53.037.270 ,0
1,4900_2024,23 Agu 2024,5TEP/SPP/401/VIII/2024,OPEX,Koperasi Karyawan Sejahtera PTPN XIII,PTPNXIII/KKS/44/IV/2023,,,,16/04/2024,,Pembayaran Sewa Kendaraan Pool Koperasi Karyawan Sejahtera PTPN XIII sebanyak 45 unit periode bulan Agustus 2024,548.443.936,KEUANGAN,06/09/2024,03/10/2024,,548.443.936,548.443.936,0,4100246256 S.d 6303,5201120338 S.d 0394,0,0,Clear Verifikasi Dokumen & Pajak,,0,22 Mei 2024,,,,,,,,,,,,,548.443.936,17/07/2025,548.443.936,0,0,"Biaya Pengangkutan, Perjalan & Penginapan",23/07/2024,0,0,0,0,0,0,548.443.936,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,0,0,0,0,0,0,548443936,0,0,0,0,0,  548.443.936 ,  548.443.936 ,0
1,3733_2024,10 Jul 2024,5TEP/SPP/344/VII/2024,OPEX,Koperasi Karyawan Sejahtera PTPN XIII,PTPNXIII/KKS/60/VI/2022,,,,30/06/2024,,Pembayaran sewa Kendaraan Fin Komodo KD 250X Koperasi Karyawan Sejahtera PTPN XIII sebanyak 4 unit periode bulan Juni 2024,32.622.769,KEUANGAN,18/07/2024,19/07/2024,,32.622.769,32.622.769,0,4100251529/4100251530/4100251531/4100251532,5201156517/5201157133/52011556872/5201157195,,0,Clear Verifikasi Dokumen & Pajak,,,12 Jul 2024,,,,,,,,,,,,,32.622.769,18/02/2025,32.622.769,0,0,"Biaya Pengangkutan, Perjalan & Penginapan",23/07/2024,0,0,0,0,0,0,32.622.769,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,0,32622769,0,0,0,0,0,0,0,0,0,0,  32.622.769 ,  32.622.769 ,0
1,3302_2024,25 Jun 2024,5TEP/SPP/323/VI/2024,OPEX,Koperasi Karyawan Sejahtera PTPN XIII,PTPNXIII/KKS/61/VI/22,,,,,,Pembayaran sewa Kendaraan Fin Komodo KD 250X Koperasi Karyawan Sejahtera PTPN XIII sebanyak 4 unit periode bulan Mei 2024,32.622.769,KEUANGAN,27/06/2024,27/06/2024,,32.622.769,32.622.769,0,4100249001 s.d 4100249004,5201135753 s.d 5201142008,0,0,,,0,11 Juni 2024,,,,,,,,,,,,,32.622.769,01/10/2024,32.622.769,0,0,"Biaya Pengangkutan, Perjalan & Penginapan",23/07/2024,0,0,0,0,0,0,0,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  32.622.769 ,  - ,  - ,  32.622.769 ,  32.622.769 ,  - ,0,0,0,0,0,0,0,0,0,0,0,0,  - ,  32.622.769 ,0
1,3737_2024,10 Jul 2024,5TEP/SPP/339/VII/2024,OPEX,Koperasi Karyawan Sejahtera PTPN XIII,,,,,20/06/2024,,Pembayaran sewa Kendaraan Pool Koperasi Karyawan Sejahtera PTPN XIII sebanyak 46 unit periode bulan Juni 2024,567.636.120,KEUANGAN,18/07/2024,19/07/2024,,567.636.120,567.636.120,0,4100251667 s.d 4100251725,5201157283 s.d 5201161112,0,0,Clear Verifikasi Dokumen & Pajak,,0,9 Jul 2024,,,,,,,,,,,,,567.636.120,12/02/2025,567.636.120,0,0,"Biaya Pengangkutan, Perjalan & Penginapan",23/07/2024,0,0,0,0,0,0,567.636.120,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,0,567636120,0,0,0,0,0,0,0,0,0,0,  567.636.120 ,  567.636.120 ,0
1,3301_2024,25 Jun 2024,5TEP/SPP/319/VI/2024,OPEX,Koperasi Karyawan Sejahtera PTPN XIII,PTPNXIII/KKS/44/IV/2023,,,,21/05/2024,,Pembayaran sewa Kendaraan Pool Koperasi Karyawan Sejahtera PTPN XIII sebanyak 47 unit periode bulan Mei 2024,539.371.568,KEUANGAN,27/06/2024,27/06/2024,,539.371.568,539.371.568,0,4100248917 s.d 973,5201145547 s.d 5574,0,0,Clear Verifikasi Dokumen & Pajak,,0,26 Jun 2024,,,,,,,,,,,,,539.371.568,10/03/2025,539.371.568,0,0,"Biaya Pengangkutan, Perjalan & Penginapan",23/07/2024,0,0,0,0,0,0,539.371.568,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,0,0,539371568,0,0,0,0,0,0,0,0,0,  539.371.568 ,  539.371.568 ,0
1,3731_2024,10 Jul 2024,5TEP/SPP/343/VII/2024,OPEX,Koperasi Karyawan Sejahtera PTPN XIII,KKS/SP/07/III/2020,,,,30/06/2024,,Pembayaran sewa Sepeda Motor Koperasi Karyawan Sejahtera PTPN XIII sebanyak 10 unit periode bulan Juni 2024,8.401.365,KEUANGAN,18/07/2024,19/07/2024,,8.401.365,8.401.365,0,4100251662 s.d 4100251666,5201156515 s.d 5201159749,0,0,Clear Verifikasi Dokumen & Pajak,,0,10 Jul 2024,,,,,,,,,,,,,8.401.365,12/02/2025,8.401.365,0,0,"Biaya Pengangkutan, Perjalan & Penginapan",23/07/2024,0,0,0,0,0,0,8.401.365,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,0,8401365,0,0,0,0,0,0,0,0,0,0,  8.401.365 ,  8.401.365 ,0
1,3303_2024,25 Jun 2024,5TEP/SPP/321/VI/2024,OPEX,Koperasi Karyawan Sejahtera PTPN XIII,,,,,,,Pembayaran sewa Sepeda Motor Koperasi Karyawan Sejahtera PTPN XIII sebanyak 10 unit periode bulan Mei 2024,9.353.586,KEUANGAN,27/06/2024,27/06/2024,,9.353.586,9.353.586,0,,,0,0,,,9.353.586,,,,,,,,,,,,,,9.353.586,29/07/2024,9.353.586,0,0,"Biaya Pengangkutan, Perjalan & Penginapan",23/07/2024,0,0,0,0,0,0,0,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  9.353.586 ,  - ,  - ,  - ,  - ,  - ,  9.353.586 ,  9.353.586 ,  - ,0,0,0,0,0,0,0,0,0,0,0,0,  - ,  9.353.586 ,0
1,3095_2024,14 Jun 2024,5TEP/SPP/295/VI/2024,OPEX,CV Mitra Mandiri,5TEP/15/09/OPL/2024,17/04/2024,13 Mei 2024,13 Mei 2024,13/05/2024,,"Pembayaran atas Pembelian barang dan Jasa sesuai OPL/SPK/SPJB No. 5TEP/15/09,10/OPL/2024 & 5TEP/05/02/SPK/2024 & 5TEP/15/28/SPK/2024",246.209.233,KEUANGAN,19/06/2024,20/06/2024,,246.209.233,246.209.233,0,4300055765,5201118767,0,0,,,0,30 Jun 2024,246.209.233,03/09/2024,,,,,,,,,,,,,246.209.233,0,0,Pengolahan,23/07/2024,0,0,0,0,0,0,0,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  246.209.233 ,  - ,  - ,  - ,  246.209.233 ,  246.209.233 ,  - ,0,0,0,0,0,0,0,0,0,0,0,0,  - ,  246.209.233 ,0
1,2783_2024,3 Jun 2024,5TEP/SPP/273/VI/2024,CAPEX,PT Saijaan Anugerah Bersama,13.03-AB/SP/59/VII/2023,,,,,,"Pembayaran Retensi atas Pembuatan 4 (empat) Unit Box Culvert Ukuran Lebar 130 cm Tinggi 200 cm Panjang 400 cm di Afd. I Blok 134, Afd. II Blok 216, Afd. III Blok 350, dan Afd. IV. Bok 421 di Pelaihari-Kalimantan Selatan No. Kontrak 13.03-AB/SP/59/VII/2023",9.265.501,KEUANGAN,03/06/2024,03/06/2024,,9.265.501,9.265.501,0,Retensi,,0,0,,0,,,,,,,,,,,,,,,9.265.501,09/10/2024,9.265.501,0,0,"Pekerjaan Pembangunan Jalan,jembatan dan Saluran Air",23/07/2024,0,0,0,0,0,0,0,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  9.265.501 ,  - ,  - ,  9.265.501 ,  9.265.501 ,  - ,0,0,0,0,0,0,0,0,0,0,0,0,  - ,  9.265.501 ,0
1,2563_2024,17 Mei 2024,5TEP/SPP/257/V/2024,OPEX,Koperasi Jasa Purna Karya Maju,5TEP/01/01/SPK/2024 dan 5TEP/01/01/OPL/2024,05 April 2024 dan 26 Februari 2024,,06 April 2024,27/03/2024,,Pembayaran atas pembelian barang dan jasa sesuai OPL/SPK/SPJB No. 5TEP/01/01/SPK/2024 dan 5TEP/01/01/OPL/2024,113.280.717,KEUANGAN,17/05/2024,17/05/2024,,113.280.717,113.280.717,0,4300055324/4300054241,5201100756/5201089038,0,0,,,0,25 April 2024/31 Maret 2024,113.280.717,03/09/2024,,,,,,,,,,,,,113.280.717,0,0,Pengolahan,23/07/2024,0,0,0,0,0,0,0,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  113.280.717 ,  - ,  - ,  - ,  113.280.717 ,  113.280.717 ,  - ,0,0,0,0,0,0,0,0,0,0,0,0,  - ,  113.280.717 ,0
1,2494_2024,30 Apr 2024,5TEP/SPP/224/IV/2024,OPEX,Koperasi Karyawan Sejahtera PTPN XIII,KKS/SP/22/VIII/2015,,,,16/04/2024,,Pembayaran sewa Genset Koperasi Karyawan Sejahtera PTPN XIII sebanyak 6 unit periode bulan April 2024,53.037.270,KEUANGAN,13/05/2024,21/05/2024,,53.037.270,53.037.270,0,4100246248 S.d 6254,5201118835 S.d 4460,0,0,,,0,20 Mei 2024,,,,,,,,,,,,,53.037.270,03/09/2024,53.037.270,0,0,"Utilities (Air, Listrik, ATK, Brg Umum, Sewa Kantor)",23/07/2024,0,0,0,0,0,0,0,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  53.037.270 ,  - ,  - ,  - ,  53.037.270 ,  53.037.270 ,  - ,0,0,0,0,0,0,0,0,0,0,0,0,  - ,  53.037.270 ,0
